distance,avg_speed,max_speed,speed_std,idle_time,accel_intensity,load,engine_cc,bike_top_speed,fuel_efficiency_km_l,fuel_used
29,40.43267189646835,97.04140640907211,28.45169966666836,8,6.065572556844054,172,155,119.77838291877626,33.626110465614445,0.862425050011507
70,40.92022417827134,106.96269841897274,32.684242476239184,12,6.074705211434831,81,150,119.53946061700661,34.04690896312466,2.0559869348437836
66,50.52250023546301,74.94001017343895,18.48240688677622,3,5.413888708951352,240,160,114.47095060579466,36.62430911516541,1.8020817755896095
49,31.33875446186687,59.29036010934542,13.043396940656692,1,6.03421134414159,103,110,84.03762586605829,52.637804518031224,0.9308898889051294
109,35.45152413100137,74.5821524166465,22.212609901539214,11,7.31758609300578,73,110,91.04657321744922,51.583757491111015,2.113068246701164
5,42.22197485867774,91.23906976471463,27.386150927633405,3,6.350148072622459,89,200,123.39472407091662,29.113497149580407,0.17174164870372027
92,24.65372225256528,76.04193535435758,21.61782904464194,15,5.566418406140102,81,125,110.61392232516995,36.930481671377954,2.4911670749017687
97,22.425545173028198,56.88527149971784,15.608866412249748,10,6.0833422078713015,124,125,99.93524662444563,38.51004803253753,2.518823137224958
16,37.19378029194359,114.61564181116196,32.3482197806627,7,5.727338608720275,68,160,130.093926400344,35.54665861345968,0.45011263010643787
102,44.67548726849818,72.2345019158221,19.641819926796558,0,6.275178781284377,64,110,83.34472511716845,62.088917659824276,1.6428052516367329
46,38.46837889469477,82.9021766965532,22.852425962167978,3,7.049143717537231,129,110,85.47152047726934,48.24821101401039,0.9534032253888637
90,50.02284138153381,100.32363510592432,31.054235507658046,4,6.309568860449414,131,200,133.87653945743085,35.723809549836744,2.5193281773167246
10,26.846351998489226,59.24875979863361,17.470311896232086,5,7.248153880565366,103,200,134.05027744038202,33.202019198797665,0.3011865013427294
55,12.311869486944117,48.9979513610238,11.00272186795072,15,5.207060507445793,117,150,118.40869110821588,29.203328329843757,1.8833469726049634
98,55.208056863790425,111.35135248200507,31.253127447741495,5,7.355151883872971,213,150,116.6163297912509,29.104475412812988,3.3671797416027767
118,26.67098702364007,52.326058621326396,13.08912674774121,4,4.2424828877980785,242,200,121.5516013160298,31.050492013387014,3.8002618428437733
15,42.81776966550086,68.49555905161063,17.096373320854187,1,5.409032611160294,231,110,87.68381095064748,52.459787905866634,0.2859332947917339
64,29.457553599888634,87.4102440669784,26.773566792648385,15,6.009510528279802,237,200,115.9420971737472,26.215182634235852,2.4413333636828787
82,18.18054015533967,52.69086504126882,13.71381375293904,8,6.522982659521022,151,200,122.17679371384688,22.291819827766222,3.6784793988807736
89,62.48193976508595,94.9004480828104,25.342120765763415,2,5.8826685827574545,238,125,109.49049443295254,47.45677344673493,1.8753908775507637
19,33.96787156796147,64.75366072738161,21.179572946599333,6,7.6950459459495795,186,110,87.81541125329402,49.15981474490107,0.3864945402783624
44,75.57873214796636,123.60684284609314,37.858984712571164,2,6.220584706907412,98,160,130.2214880884432,46.01751294040207,0.9561577144985002
110,33.645607859907955,63.34986753177412,17.042327959923846,3,6.249625725697907,162,155,120.73383482227044,31.037425061951208,3.5441084362004323
24,41.1010438051893,95.89391667085819,31.38384708193572,10,4.882069966657157,221,160,128.28704366062266,31.179859988464557,0.7697276385743601
26,75.92391123863788,119.82247795183596,25.662316720215845,0,5.310282374489145,154,160,129.25011033131082,36.065888562888986,0.7209027986282149
99,37.33360151715906,68.62744516886802,20.678022573311296,4,6.6070580116894995,240,200,128.20125305651823,26.767509594418897,3.6985136645151995
72,34.86036702448445,99.39900707051832,25.911136119866658,5,7.01197692332074,87,200,131.27759173549893,25.518083505047187,2.8215285049035606
9,37.384816127403596,58.17953642606793,14.118946491277795,3,7.2143128405013535,234,150,105.47435566774648,34.8134560042033,0.2585207282756805
52,46.10846372046894,80.65050039069624,16.71649790278947,1,5.821915520467766,114,110,80.65050039069624,56.37849038431185,0.9223375731690355
76,46.632405779291965,90.94663437510417,26.13665847515784,12,6.46590576235524,239,110,91.90620170972241,58.82193231397141,1.2920350796083666
63,17.449783685497604,39.15704920212474,10.480586538387211,10,5.215199201106814,178,155,117.40814673300716,28.00648240601219,2.2494792129437755
23,26.35513093044232,63.93396203900166,20.262517263665014,19,5.459253957646744,71,125,100.7514136491515,37.09342518280358,0.6200559772156804
9,37.76029069643495,101.74668890576696,29.483221556000895,9,6.541456479481255,71,155,114.90298179034706,34.21581151540608,0.2630362864825708
12,48.454055739584454,96.57056806163156,28.744885041546475,7,6.144129568467636,150,125,96.57056806163156,41.67516213187046,0.28794129131469365
111,23.130470236527238,57.276290589501194,15.32292523507625,10,6.549888186465582,195,125,110.86260691797632,34.07325761982463,3.2576867535969782
54,37.18129688848837,89.05156772885628,16.85581012689259,0,5.738560319136483,70,160,116.66183107738892,38.63971192326639,1.3975259470680634
77,64.04791566103215,95.6818277236286,16.60995118974475,0,5.794664440118802,232,200,136.99129466800997,31.92971105302394,2.411547034426033
71,21.28229749628208,70.829316942315,19.813925534129314,15,6.836793767403215,209,110,89.52662236432505,41.78425503696167,1.6992046390965823
89,44.69586820558413,79.82766415746248,22.85727827550091,11,5.945184487745069,130,110,81.8091990973838,52.387148887650795,1.6988899355998344
95,70.7230749310688,95.737474838146,10.407413050122209,0,5.060563408961911,231,150,110.49247410271043,45.73573069781943,2.0771505899331655
81,44.45711958744778,74.7230261288122,18.571285883866715,8,5.514552426061573,227,110,80.11194528549461,62.41505277371687,1.2977638630485833
43,42.67231591236924,76.54832913476618,21.90645938342115,7,5.468738482278573,81,150,90.09988075968498,48.58875524996365,0.8849784230690324
52,62.153758501413286,126.70859505596,38.57329036762938,7,7.3872741390556795,167,200,135.89461888106572,32.77528425416464,1.5865613734041848
101,25.55008973721562,66.93685725650187,22.675104956821354,14,6.163761479011633,159,110,85.91066734801306,39.22982805943633,2.574571569545931
54,41.95696810175559,105.77558211889557,33.769483254333885,10,5.913828168338963,66,150,113.32160161119012,32.135728374702566,1.6803726796032143
119,64.15346376346885,99.01953228017778,22.58864013723674,3,5.563997473248628,161,150,107.58571064387777,54.10770806059455,2.1993169599187863
94,58.33464040624389,100.09696256699694,25.44752503506542,0,7.312090712850987,200,125,108.53599548543397,39.58867521572498,2.3744164079191603
26,57.44672923255153,123.14959714109453,40.003057740405964,10,4.783526844106471,231,160,131.24395866547806,38.91436234748013,0.668133779704182
66,39.24051533777121,82.22921735223572,22.106979960346425,5,6.674283966268746,170,125,100.64201399708585,39.35658155206756,1.6769749149245599
8,44.21456987165144,79.70922785650292,24.954943867906298,9,6.3569265362992615,167,155,114.21424655584354,32.09727185980595,0.24924236660804996
21,26.800501129492115,78.49081180207794,16.368375552878586,5,7.893807943676327,207,150,115.8599846098631,34.86007274698223,0.602408381428806
81,28.253759252995895,63.95726626192606,17.607268270808895,7,5.7906916965125275,142,110,90.47234004806973,45.34112326006842,1.786457727026275
64,35.56281000835058,69.88603149185981,16.84449430958615,3,6.258435448567918,160,110,89.66045211757829,56.076312197144205,1.141301870476057
69,46.06106146516492,90.29302868562456,28.330930292512953,4,7.347827208550404,196,155,118.85138959319723,32.6048786668653,2.116247715717502
77,23.651138820246715,90.97676131333282,29.028359615527055,15,6.677862486615535,131,110,94.70377358079944,41.12562201461563,1.8723121068572526
42,36.5591175796119,77.59451289390456,26.70390765304432,26,5.392300916456795,86,110,90.29418299479572,46.069126038172804,0.9116734701066147
73,86.03365593789508,128.12125809244137,32.140436946918456,0,5.218602737911056,66,200,135.47093541059553,32.8882485836314,2.2196378081480557
69,40.545333440033,85.41599287030175,28.673659033681634,1,7.407446879573538,206,160,126.0823783712877,35.484263021245106,1.9445239699268484
64,36.27658070852371,90.37937550428968,26.10132425399817,17,6.638089105200417,193,155,111.18740594164149,31.605778077350074,2.024946193172978
27,31.363110166195153,75.97663951833191,21.304458481347265,16,7.3584627448722415,108,200,121.86953236467058,31.3079848748276,0.8623998033712056
90,29.809710696629203,55.65008890115874,12.178796383148361,2,4.612325550635822,226,155,120.19349879759206,33.302535555444614,2.7024969270030836
58,50.76064288424008,99.63440039617016,26.483091930008516,3,4.482667649777221,158,200,118.34899954103479,29.207528353939505,1.9857893929657684
33,32.5628714861716,79.71464593657667,21.75396610401544,3,5.501214656578196,233,200,125.55131969237232,25.931887532881294,1.2725645195767732
44,33.17994262080813,78.2057548415992,24.53694023897689,7,7.8486983066995,121,125,97.56034903088292,39.408901789825244,1.1164990142242457
113,24.32761956082717,75.90691465995904,22.547056395435163,28,6.244878199917111,74,125,99.7130590157132,37.34587794906183,3.0257690059965157
95,33.4732965140435,76.01223029373553,21.347328375661125,13,6.116478941711296,70,125,103.17820576916623,37.25114879328258,2.55025692032164
104,21.378227652029043,44.849096083442205,11.893665017420183,4,6.166160846206085,232,155,118.52728044900138,29.62068050092254,3.511060456452407
87,39.19142216833474,78.59411592665062,22.531777758360818,5,7.8172704031432145,111,200,121.7508547724989,23.722012900270663,3.667479668178047
25,30.805727270329115,63.238830471110255,17.252364592221145,2,5.473223894599961,208,110,84.51474741771645,45.47573292586162,0.5497437510409587
87,68.46800523783057,105.06976853293004,21.229672540088146,1,6.474786772774669,141,125,105.06976853293004,47.59242733112415,1.8280219118621077
97,69.51969137348233,95.34612790685398,9.688735039388387,0,4.729206784242515,208,155,112.5982465045894,36.4716504872512,2.6595999551461675
110,64.49197347030014,121.8858342111006,38.99533741536183,1,5.31992579559512,103,200,129.97582132052923,37.799941704425684,2.9100573979753257
116,13.668029626517121,32.044556597841215,11.395340538546952,18,3.8634818514333573,99,125,109.39035312026996,33.27557169322879,3.4860407829929096
15,53.752558988284825,99.9783438719231,30.416279679286557,7,5.910076441720588,242,125,108.0477919936689,38.707906056314165,0.38751773289356606
22,34.96465153001152,83.62522264319396,26.817136761451714,19,5.825029097072017,104,155,117.27268720387549,35.82375889550125,0.6141175766667736
32,64.76688106123643,115.57004797873432,35.976917599093895,5,6.159955881955477,159,155,115.57004797873432,41.7225223858193,0.766971845663775
103,25.840860898503532,67.93564417533354,16.135873009085504,8,6.016670352995218,200,110,88.22962306920212,46.910786008717686,2.1956570921847045
43,29.32029153650843,66.03820050241151,17.289230901444977,6,6.969097154576213,126,200,128.99754826025946,33.19860485315404,1.2952351519047276
23,34.48997897892899,86.9893018827895,26.01028251764671,10,6.683367100022073,116,125,107.97755635024525,35.741803300097224,0.6435041849144034
30,26.72729369031844,67.56932996345961,19.34752532744071,14,6.661414625015503,132,110,82.72327079115394,53.45108832094097,0.5612607889266616
100,35.48486595543967,68.04062772144175,15.629826864121146,2,4.863649585687612,113,155,121.709555848975,35.54618596311261,2.8132413447612388
49,36.483143061108784,93.1476034411523,23.569667406909716,5,7.3048983379290995,152,150,108.73387841612984,43.53606481556972,1.1255036532947327
58,42.834328226545445,74.53584358443464,18.992468136253937,4,5.684170230056766,198,110,84.90093748868914,46.833172806636185,1.238438408592755
112,49.418177228099196,78.55985341381876,17.176043307320075,1,7.90955609831525,87,160,125.4115193136063,35.47320629578379,3.1573125661694665
106,33.645245168214615,70.89772825765279,19.65553875452075,6,7.255307257734432,162,125,99.94669502534022,42.90778629282715,2.4704140939967325
33,37.000472407876174,72.99607524350553,23.63668863026368,5,6.609101978109855,216,150,102.94522030980978,35.18259177569337,0.9379638717463318
72,42.60702619687056,74.43142608531127,24.106888852132073,3,7.670995927375128,160,155,120.72142290487062,36.832165351827044,1.9548131181602786
66,26.411435839205463,72.69133298583014,21.84376108210843,11,6.352747561637107,177,155,118.52085365543438,29.485624297339058,2.2383789244020247
93,40.815083522565764,78.42045556261205,20.501048956738654,3,5.333089090598839,133,200,120.35722070690987,25.49680282958734,3.6475161463020647
112,26.188254078323972,87.02022434814778,24.009805155398883,11,6.055040066144383,97,155,113.6218564934976,32.93267068490297,3.400878145341038
40,41.796839612005485,82.22900891697184,24.904411873524293,2,6.28438707377437,107,110,87.0034112628299,53.046032858542745,0.7540620446898931
33,43.72008486048937,82.78025531534516,25.688771746335753,6,5.789301171370732,165,110,93.75723099344958,59.75279079271422,0.552275459643029
78,32.456294266711744,72.17170045767128,19.764815252797565,11,5.870130396668928,237,160,122.73624135556061,34.1675571239996,2.28286733280127
67,41.83653894022645,68.84105758718884,15.930741214513064,1,5.543087124214747,248,110,85.07231272229932,54.386035430501984,1.2319338865142497
97,35.56814286877429,86.15004217789418,29.07618754739925,14,6.322391413439131,238,110,89.83510072722697,52.196516063781765,1.8583615787971446
26,35.20522547490153,79.25739875383519,21.723794968047546,10,5.552277906342458,147,110,88.1191406279552,48.33126013890084,0.5379541093130559
87,40.280782478213446,93.4957388073334,30.944048615699376,18,5.9720147030433814,220,200,125.78917117764873,32.7306361149592,2.6580601640136643
14,29.789499485820198,75.61320885435043,24.52992351577815,15,8.014502163990594,207,150,119.03840356206524,25.517335097207415,0.5486466336185765
107,24.05032150154187,101.03503806375733,29.934743333003023,18,6.64672431210846,144,160,130.66519031380798,28.990666483600478,3.6908430532470877
38,70.97615697197475,112.52959480272925,24.981108906749295,0,6.4925904311652225,168,150,112.52959480272925,30.925400817929866,1.2287633788069914
50,22.399027297500922,57.04445840015952,17.56594184802231,17,5.990518201988363,211,110,92.00855092610902,36.57021679677196,1.3672328025250724
9,55.14402195345949,97.11814481617341,29.20413339821923,7,5.716933293630072,115,125,106.21684042414503,45.63156257930147,0.19723190465720344
91,41.375854551789594,69.81301841236561,16.430496037862703,2,5.093788068694219,152,155,113.08638884133269,37.693622732993774,2.414201485609564
81,81.16676223742316,110.82279361702338,31.569504617258332,1,7.329390935699301,185,155,115.418929813607,33.75207579494344,2.3998523969934613
90,16.750061693268904,55.837153278587536,14.72211579326587,31,5.212634336552156,136,155,111.82432374145671,30.110106705145284,2.98902959332989
27,31.43544353279874,73.12427242671517,18.52403368855077,9,5.18470306264753,141,150,100.87434049217671,44.995481034084605,0.600060258930162
83,40.51831523176048,94.82649911619637,25.744384154778153,9,6.790656049738779,244,160,111.16062804158976,34.44336033723142,2.4097532641227652
50,30.63663024529713,85.5277855730003,21.966081574705694,3,5.17289987136766,217,160,129.875110975463,33.5642919919648,1.4896783764117492
23,70.98557904220948,117.79045286424011,38.33067532840327,3,6.061216860480419,192,155,119.42738449565343,36.11243316390547,0.6368997595816556
59,35.51162131489441,86.16553444911594,25.46507866094432,15,6.699538238569511,202,150,116.2460200990947,31.063239001073637,1.8993511912251257
53,51.23466861828171,100.76667113576647,31.033224893231445,4,7.071635835224423,172,200,134.24481948257375,25.214634334043602,2.101953940630498
17,41.98989033327994,87.69554884801039,26.408037894355616,13,6.353663133054303,133,200,121.20115758756644,27.556482452025598,0.6169147324806827
92,49.11815194161347,94.82346445179839,20.256794100493263,1,6.9830466388940735,154,125,101.6983792096916,42.99756482516656,2.1396560566646836
86,65.18329098547945,98.3819610677142,22.256823470210158,4,6.245075211562651,225,155,115.03617977646773,41.04661090166449,2.0951790686454115
106,47.36841579630699,100.43734533666048,27.38093203206092,5,8.274242282205755,91,155,121.1442727384791,38.558028606400406,2.74910320447256
13,36.76481881590583,76.33254346023136,24.00935255919282,12,5.888195931203717,237,160,130.19561873338034,30.240067653690325,0.42989321812623504
105,37.16607840639446,84.69326276016076,22.450934937220296,11,6.051804305894887,140,110,89.64430621987447,47.71648153006702,2.200497535297895
45,38.30608572702983,75.94675538189125,23.515929935245513,5,7.958022520286011,89,200,118.41067854554299,34.086713648543295,1.320162467522682
78,54.00617350969447,70.00116009763023,7.332208800994676,0,4.997970041697077,221,110,87.86854048273395,51.77938772225758,1.5063909295024627
40,29.819679427266898,94.5311541475131,24.353519259903095,16,7.097573527539434,129,125,101.94079490683905,37.098688691210874,1.0782052253366163
40,38.16774174644646,72.80742082739795,14.874557141022713,0,5.603423804952743,146,125,101.3867051689883,37.66817368612392,1.0619044165322797
72,56.41236272398275,93.0865836745374,21.313060593546197,1,5.030854205175371,159,125,98.05936652413898,50.157590219333585,1.4354756615130826
69,47.23092047445809,96.93256756899565,31.02317114438558,7,5.575885290804533,152,125,108.83579176597681,45.58540628104567,1.513642317337206
92,43.19391587182664,81.79812337463204,22.99082433055088,5,5.936877036494367,147,160,119.93381861671857,33.637943526529085,2.735006672671377
98,33.817241855731915,64.20331974151996,13.650735291290957,1,4.427407387341564,132,150,104.01335301166456,33.24764729030914,2.9475769862538383
87,23.33616080812207,61.120155291897305,19.073016478693905,7,6.39793963008462,69,150,110.78784407030554,42.01892875338701,2.070495431014224
12,45.22305552511701,92.2081322734323,25.16505822013921,4,7.812044934541983,166,155,118.87571209952777,34.924377168546386,0.3435995420072215
73,58.35210074888214,97.83022213106818,22.722841206989322,2,5.491105126430626,141,155,111.04018218217129,37.94223613169312,1.9239772728899116
99,35.50861821982146,92.22376874755255,30.59734145603182,12,6.827562632304998,174,200,120.72557617034536,22.496984004276303,4.400589873788493
95,32.54264798058721,97.43138567962558,28.447992532988344,20,5.450570053231883,181,200,121.49729477437806,33.17795229376646,2.8633472963866065
97,67.61756856025615,103.48304226257298,25.23081475059553,0,6.3466894275316355,114,160,113.68597034343503,42.26952636510882,2.294797418881613
112,17.398041939545116,68.48009343875208,14.862420509380064,17,4.885880776754174,200,160,132.76022158164406,32.63924264100837,3.431452170378541
116,46.231134009073536,72.75328003538023,21.695032255229876,4,6.34039465444431,161,125,107.5340964490031,36.98676728963613,3.1362567885867594
40,55.49514403246578,97.50330893571362,27.08025451079304,7,5.7052842899139415,161,125,97.50330893571362,42.93641886647415,0.9316100656739451
20,19.310913680571478,56.04179480124726,14.673641826882543,12,5.545766077555642,119,110,86.04017263905754,41.98718501169518,0.47633581518811435
45,24.973224895548928,61.07961562871951,16.35033303353909,9,6.359441140520427,183,125,107.81700167177621,39.62839148849693,1.1355494964528727
29,34.17196984411692,105.00091018599228,26.61026349839332,6,9.365341694093622,219,160,115.34743893003579,35.748514491845455,0.8112225196550517
6,40.62920152783139,88.8040194043883,25.127140381232227,12,6.132684878198271,132,160,115.22505080140147,32.096722383667036,0.18693497511301035
11,54.50715906254676,90.61099042860252,28.01385963051992,3,7.060673138118955,225,160,131.0377534060793,35.63418278994476,0.3086923605023426
84,57.20755436051038,106.32281081822727,34.37514479674885,13,5.440609361340631,76,155,114.70475992422331,41.17755464174497,2.0399462943057456
27,18.655129863291688,68.98062101524911,16.59860345063291,7,5.468057439495351,186,125,97.26226128312383,34.86762506737439,0.7743572998685213
14,45.1161132644151,96.8307914038711,26.737511633073304,7,5.784483031704257,215,125,96.8307914038711,39.85970127261109,0.351231934836899
90,20.152590726144762,56.82008301734883,17.095602990998543,20,6.907367273292207,231,155,111.56750726804289,32.83251222522976,2.741185303841615
101,27.848925683493505,79.61775207809964,19.185391398590507,8,6.815400502286779,118,200,126.71222275774281,26.88866724523197,3.7562293095024932
110,36.81150719351089,102.92267247887636,28.027459104724056,12,7.497787194005511,113,155,120.87032707824466,35.90034907034989,3.064037059485002
52,48.37067395954708,103.94497684750291,29.552886322505614,12,5.191739114847388,224,160,130.83818729146256,35.49928916876011,1.4648180630546472
9,56.73473320195362,76.39125295842497,10.973330044849506,0,5.343116916553731,110,110,83.3346404103414,48.5976108218695,0.1851942893445678
70,51.82553012743499,85.39174734851433,20.42728140603134,3,5.8327986267775405,191,110,87.19722360459875,46.99118054315689,1.4896412303519748
61,22.93417690907506,64.98412184222411,15.77126778584311,15,5.847472813024028,244,155,116.49264791191433,32.551017354673554,1.873981367013767
73,48.6210855073214,101.26568566929774,30.08259613312276,6,7.781820066113672,68,150,110.59724940086515,49.39040816441143,1.47801977576287
22,38.64281587442738,103.7862359885281,30.90151775046597,10,6.36710757564238,157,150,115.74669986376857,26.836514292618062,0.8197785956893647
8,40.548489928891186,94.53824267038797,25.127864688499116,2,5.9542631126813585,136,150,98.44569498236484,28.862652603060624,0.27717480129153726
43,40.19944466060978,73.58648343273528,14.965159371414648,2,6.109963181481056,114,150,117.3032591385152,28.460659274906934,1.510857481713786
39,26.168765987000466,69.1208724243669,22.103796906819344,12,5.865632006076035,223,160,114.09872134265214,31.017327069183686,1.2573617292364065
63,31.568528157985888,75.69482778535027,20.9113940627195,5,7.513116062501832,96,155,121.57202128973827,36.0153212198896,1.7492555353138988
63,24.209990620276535,65.26454419936708,18.547153992787376,12,5.883312349209118,154,155,116.96338395512605,30.74601961200536,2.0490457234796167
13,17.94994633429442,55.10951502811288,13.012694489363636,9,5.348520231947032,154,150,91.20464019012985,40.354482893761244,0.32214512658294486
16,44.64953180405779,81.21380612508464,17.180237681569697,1,5.750155796100606,91,110,81.21380612508464,54.11142979844562,0.29568614356702155
14,35.40043011784606,90.45890574109599,24.86001184332879,8,6.4187848492765465,143,150,115.33290841483736,40.12751918919848,0.34888775291567287
69,21.86641461236103,60.18815133530531,15.188780268100837,10,6.393722815884963,163,150,118.1780727672675,33.73563643443076,2.045314904140307
83,22.08647679087217,62.001182001004004,13.502517663943513,10,6.353675025049194,166,160,112.65515207676869,32.76991837002051,2.5328107034875122
44,20.08529323140844,72.68278837911896,14.661870378643096,9,7.640389319214673,83,200,139.87164077734738,32.30184302655786,1.3621513782920738
25,33.23086807838487,78.92530927650591,20.57937081416035,5,9.040071053679647,174,155,121.04761666860158,30.660286352535206,0.8153870356117149
19,44.3355807514896,88.09331045125636,24.099613512587013,1,5.817992567364644,233,125,99.05936652046695,37.647255633542585,0.5046848616256523
83,28.047723522114552,58.6808804919889,15.213076729240143,4,7.3323440986817126,209,110,81.5446672442157,52.6650966323497,1.5759963487661577
27,40.63850128645389,90.04110562990249,24.017068503808186,1,6.69516515424355,72,125,105.46801002145563,42.573798008050886,0.6341928900704181
105,48.98878664231468,95.64084234485584,27.762811641321505,1,5.625604171162992,132,150,110.72029879977752,40.330841193892645,2.603466649634382
68,49.58602633019747,68.35654807940273,9.420735995342826,0,5.699809294962602,87,125,97.5738938893899,46.31956795230838,1.4680620525220411
45,25.76937818618239,83.04782368706684,19.153157948993982,9,5.592005111070206,142,110,93.13373605960237,38.03589426209515,1.1830929934213474
29,10.735392078745576,51.30266191288942,16.356653489511594,20,4.906593342530521,157,200,134.57431238331304,29.8121503217104,0.9727577409564127
106,53.89300781936225,106.07012927586598,35.65443153609243,3,6.829952727583256,108,155,119.23378628119767,33.885711262809984,3.1281621677611473
70,40.278230283689496,88.26038939480341,26.712907718593424,14,5.3595574167406745,155,150,119.82603993897541,37.13392727039562,1.8850685921337034
70,29.646740674444896,82.11850969672082,19.778861972441838,14,6.15475419652718,172,125,107.49401410205904,37.84347584772217,1.849724382656393
73,38.87270759115037,86.82118519042537,25.138672493268444,11,7.909103930313601,147,155,112.01690741605259,32.05975876015464,2.276997794840796
67,26.334760163756652,67.56800137448742,17.24734181058278,14,7.170865918458959,173,160,110.95525302691892,29.074285848762575,2.3044418132406705
92,39.34639364798882,94.81046511721601,23.548538476964445,4,7.134469430234091,156,150,119.5780977622609,38.65987675463403,2.37972822789644
29,40.54880186941449,62.87155307999995,18.98830741951187,6,5.757734045257502,242,110,89.39205000245602,44.919400999665264,0.645600772820103
99,26.844870420342296,55.42616794637566,18.40960386087193,7,7.295584319884327,99,160,124.01472821867053,35.67723643617326,2.774878602974517
103,68.53969279676878,106.03245294772454,23.34428339380152,1,5.773993490903795,236,155,113.81957041282617,41.11246558591554,2.5053228633236273
27,63.285472848170215,85.34926471778583,15.765162530637786,0,4.974183375286943,243,125,104.13889171689891,46.21354865677543,0.584244248381075
115,67.69873520695536,115.2429707404267,29.89525929543314,1,6.20645278033304,63,200,115.36883652283899,31.77867148116503,3.618779346020163
116,17.66782782586875,42.60005090919415,9.295741360707257,5,5.5740886484112675,200,155,111.29634765128436,33.37539483363397,3.475614313425329
64,52.926458985468635,118.26353806556274,35.06073154904967,10,5.623701204678435,107,155,118.26353806556274,38.184641846916925,1.676066525818873
79,29.254034587604714,98.60009582200748,26.924190330193515,17,7.145958409143667,131,160,113.46448683145903,35.94828838633491,2.1976011528279167
74,21.318384481746147,53.85613188526254,14.02657330134813,8,5.489221543956361,241,155,121.0435701577639,28.510872289140014,2.5955010863763404
15,58.34700993129398,98.20473099451375,32.18178228569283,7,7.876885570500828,97,125,103.1365105481602,42.111779810322496,0.35619487154335805
116,36.618216064292255,113.51585866351844,33.285614822263916,22,6.183412624209529,84,150,117.68309198482012,43.36320194531619,2.6750792099320413
51,62.937235704259244,119.93966252517578,36.799112822409086,2,5.179037022664173,176,200,132.4354628853526,29.692548315190592,1.717602661065928
32,31.668574679279704,76.2919884372815,23.082269934012405,12,5.98325106074961,126,150,92.24113348122692,38.75583992989333,0.8256820148366238
77,26.608970293476496,54.71994922263075,17.43302102177963,16,5.207146815163153,114,155,114.26351530612986,33.296689387503044,2.312542220155369
98,44.32585424110913,89.29528071335913,23.096203048618747,6,7.410850767638547,204,200,116.2661251362225,30.547971071668112,3.2080690324762893
100,37.5167606176072,67.9431028668788,21.052920221727458,10,5.105113051875819,83,110,86.63768739482441,55.3947195844622,1.8052262156057424
43,27.041290426079936,68.22224928421592,21.091320690199247,14,7.27250494584247,138,160,127.57762851578987,33.34581875886858,1.2895169949474943
46,16.853571666695682,64.66606864502685,14.928588109713477,22,5.594928666285827,98,160,123.21702786893816,30.72741952263621,1.4970342682408726
101,48.44296668849993,94.50517544275361,22.055492886131503,6,5.714023766294051,204,125,101.26104040795438,45.82991669943634,2.2038006453815395
52,58.86571569643944,82.75727009996693,25.071956149825663,0,5.553139417648802,194,200,123.10535124117878,34.40593901080022,1.5113669760234392
55,95.42079440224771,114.30563201573939,16.281884452935564,0,5.165474675904898,195,155,114.30563201573939,26.138723918008385,2.104157807111139
65,47.833685664366136,96.40974456303918,28.755610224989677,5,7.358067449592196,203,200,130.0656489232966,29.66911044717651,2.1908307670945284
108,31.12706588643278,86.14964791206322,19.94156200372794,9,5.553192695187742,245,155,112.24598800660036,34.594199305419465,3.121910671974446
99,35.59688822894156,90.5682445854003,25.257761426724354,11,7.917301808567222,78,125,107.86674433972587,36.66740849257457,2.6999453757428276
105,44.52183077316287,103.44671371886122,30.58771602845707,7,8.297952049729446,235,160,134.1561444146972,33.01058374592498,3.180798037628214
23,51.11418510667211,85.00688726192612,19.96075758267654,4,6.863537888410959,88,125,98.68718181868907,48.14965631703612,0.4776773451623212
101,48.47142474388073,95.50430143497951,22.464435396416814,2,6.301941020390255,166,125,98.16408322435655,44.538159383868994,2.2677183205864715
65,46.64369572784104,87.69654570752934,24.88185984472736,4,5.520996672931359,83,155,112.91240591631265,38.04377840562708,1.7085579488704468
16,49.04792878232679,84.77049488760831,19.462153235256523,3,6.136681716861159,213,150,91.15483825754421,45.744134149565184,0.3497716220332501
77,26.088025056689464,94.75696367139335,24.439116893519238,16,6.565832052684288,226,155,111.89993849671605,33.92735461848829,2.2695550792527697
92,50.43316117927768,92.58069788544174,30.05073188964439,8,6.402181126015255,202,150,103.50105703228677,47.81175304162179,1.9242130678603397
116,36.45049237402081,72.06031274977622,23.582446118845912,8,6.179306946357952,79,150,94.73077821037424,42.847836100043864,2.707254567748901
75,51.04656036793103,66.46939757342683,8.568852295064207,0,4.894691156747362,104,110,92.93727078334653,60.128330930534005,1.2473321450856032
83,19.542373637464042,85.55239733312726,21.163633287848096,29,5.552851194407811,62,155,118.57101362150414,29.944050754494242,2.7718360712283623
67,32.82429158186176,73.08116041714834,20.315647051951224,3,4.619483904023763,88,110,89.71835871108922,50.382469075013276,1.329827641044056
39,31.248035402628563,73.3861611553752,21.156774167064103,10,6.075934601062146,168,150,106.09121476169021,40.09659919143761,0.9726510673336161
97,48.06865349927602,104.42155389899422,36.143678205493515,11,6.919875756989971,226,150,113.31124320891479,46.37112659906667,2.0918189208271762
43,42.99550932939597,89.43831768035412,27.018237818066645,12,6.838127006868064,146,125,98.53676213075005,42.08050295269775,1.0218509044042523
